Store,Retailer,Location,Area,Date ,Year,Month,Day,Product,Skew Type,Description,Quantity ,Price,Total
Binny's Naperville,Binny's,Naperville,1,05/09/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,4,$8.39,33.56
Binny's Naperville,Binny's,Naperville,1,05/09/2024,2024,5,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Binny's Naperville,Binny's,Naperville,1,05/09/2024,2024,5,5,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,35,$2.79,97.65
Binny's Naperville,Binny's,Naperville,1,05/22/2024,2024,5,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Binny's Naperville,Binny's,Naperville,1,05/22/2024,2024,5,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,4,$4.89,19.56
Binny's Naperville,Binny's,Naperville,1,05/22/2024,2024,5,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Binny's Naperville,Binny's,Naperville,1,05/22/2024,2024,5,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Binny's Naperville,Binny's,Naperville,1,05/22/2024,2024,5,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,40,$2.79,111.6
Binny's Naperville,Binny's,Naperville,1,05/29/2024,2024,5,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,0,$3.49,0
Binny's Naperville,Binny's,Naperville,1,05/29/2024,2024,5,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,0,$4.89,0
Binny's Naperville,Binny's,Naperville,1,05/29/2024,2024,5,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Naperville,Binny's,Naperville,1,05/29/2024,2024,5,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Binny's Naperville,Binny's,Naperville,1,05/29/2024,2024,5,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,60,$2.79,167.4
Binny's Naperville,Binny's,Naperville,1,06/05/2024,2024,6,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,3,$3.49,10.47
Binny's Naperville,Binny's,Naperville,1,06/05/2024,2024,6,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,1,$4.89,4.89
Binny's Naperville,Binny's,Naperville,1,06/05/2024,2024,6,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,10,$8.39,83.9
Binny's Naperville,Binny's,Naperville,1,06/05/2024,2024,6,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Naperville,Binny's,Naperville,1,06/05/2024,2024,6,4,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,0,$2.79,0
Binny's Naperville,Binny's,Naperville,1,06/18/2024,2024,6,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,4,$3.49,13.96
Binny's Naperville,Binny's,Naperville,1,06/18/2024,2024,6,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,5,$4.89,24.45
Binny's Naperville,Binny's,Naperville,1,06/18/2024,2024,6,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,6,$8.39,50.34
Binny's Naperville,Binny's,Naperville,1,06/18/2024,2024,6,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,13,$12.59,163.67
Binny's Naperville,Binny's,Naperville,1,06/18/2024,2024,6,3,"1 - Retail:Quari Cocktail Cubes, 3.5 lb bag",Quari Cocktail Cubes,--,45,$2.79,125.55
Binny's Montgomery,Binny's,Montgomery,0,11/04/2020,2020,11,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,11/04/2020,2020,11,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,11/04/2020,2020,11,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,11/04/2020,2020,11,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,11/24/2020,2020,11,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,3,$3.49,10.47
Binny's Montgomery,Binny's,Montgomery,0,11/24/2020,2020,11,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,5,$4.89,24.45
Binny's Montgomery,Binny's,Montgomery,0,11/24/2020,2020,11,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,2,$8.39,16.78
Binny's Montgomery,Binny's,Montgomery,0,11/24/2020,2020,11,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Binny's Montgomery,Binny's,Montgomery,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,4,$3.49,13.96
Binny's Montgomery,Binny's,Montgomery,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Binny's Montgomery,Binny's,Montgomery,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,2,$8.39,16.78
Binny's Montgomery,Binny's,Montgomery,0,12/22/2020,2020,12,3,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,4,$12.59,50.36
Binny's Montgomery,Binny's,Montgomery,0,01/14/2021,2021,1,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,4,$3.49,13.96
Binny's Montgomery,Binny's,Montgomery,0,01/14/2021,2021,1,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,6,$4.89,29.34
Binny's Montgomery,Binny's,Montgomery,0,01/14/2021,2021,1,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,4,$8.39,33.56
Binny's Montgomery,Binny's,Montgomery,0,01/14/2021,2021,1,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Binny's Montgomery,Binny's,Montgomery,0,02/17/2021,2021,2,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,8,$3.49,27.92
Binny's Montgomery,Binny's,Montgomery,0,02/17/2021,2021,2,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,02/17/2021,2021,2,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,1,$8.39,8.39
Binny's Montgomery,Binny's,Montgomery,0,02/17/2021,2021,2,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Binny's Montgomery,Binny's,Montgomery,0,05/19/2021,2021,5,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,05/19/2021,2021,5,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,8,$4.89,39.12
Binny's Montgomery,Binny's,Montgomery,0,05/19/2021,2021,5,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,4,$8.39,33.56
Binny's Montgomery,Binny's,Montgomery,0,05/19/2021,2021,5,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Binny's Montgomery,Binny's,Montgomery,0,06/23/2021,2021,6,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Binny's Montgomery,Binny's,Montgomery,0,06/23/2021,2021,6,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Montgomery,Binny's,Montgomery,0,06/23/2021,2021,6,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,2,$8.39,16.78
Binny's Montgomery,Binny's,Montgomery,0,06/23/2021,2021,6,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Montgomery,Binny's,Montgomery,0,08/25/2021,2021,8,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,08/25/2021,2021,8,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,08/25/2021,2021,8,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,08/25/2021,2021,8,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,10/20/2021,2021,10,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,9,$3.49,31.41
Binny's Montgomery,Binny's,Montgomery,0,10/20/2021,2021,10,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,10/20/2021,2021,10,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,2,$8.39,16.78
Binny's Montgomery,Binny's,Montgomery,0,10/20/2021,2021,10,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,3,$12.59,37.77
Binny's Montgomery,Binny's,Montgomery,0,11/24/2021,2021,11,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,7,$3.49,24.43
Binny's Montgomery,Binny's,Montgomery,0,11/24/2021,2021,11,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Binny's Montgomery,Binny's,Montgomery,0,11/24/2021,2021,11,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,3,$8.39,25.17
Binny's Montgomery,Binny's,Montgomery,0,11/24/2021,2021,11,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,12/23/2021,2021,12,5,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,12/23/2021,2021,12,5,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,12/23/2021,2021,12,5,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,12/23/2021,2021,12,5,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,02/09/2022,2022,2,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,02/09/2022,2022,2,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,02/09/2022,2022,2,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,02/09/2022,2022,2,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,03/16/2022,2022,3,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,7,$3.49,24.43
Binny's Montgomery,Binny's,Montgomery,0,03/16/2022,2022,3,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,03/16/2022,2022,3,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,7,$8.39,58.73
Binny's Montgomery,Binny's,Montgomery,0,03/16/2022,2022,3,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Binny's Montgomery,Binny's,Montgomery,0,05/11/2022,2022,5,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,4,$3.49,13.96
Binny's Montgomery,Binny's,Montgomery,0,05/11/2022,2022,5,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Montgomery,Binny's,Montgomery,0,05/11/2022,2022,5,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Binny's Montgomery,Binny's,Montgomery,0,05/11/2022,2022,5,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,06/15/2022,2022,6,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,4,$3.49,13.96
Binny's Montgomery,Binny's,Montgomery,0,06/15/2022,2022,6,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Binny's Montgomery,Binny's,Montgomery,0,06/15/2022,2022,6,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,5,$8.39,41.95
Binny's Montgomery,Binny's,Montgomery,0,06/15/2022,2022,6,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Montgomery,Binny's,Montgomery,0,07/20/2022,2022,7,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,07/20/2022,2022,7,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,07/20/2022,2022,7,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,07/20/2022,2022,7,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,5,$12.59,62.95
Binny's Montgomery,Binny's,Montgomery,0,09/07/2022,2022,9,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,11,$3.49,38.39
Binny's Montgomery,Binny's,Montgomery,0,09/07/2022,2022,9,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Montgomery,Binny's,Montgomery,0,09/07/2022,2022,9,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,09/07/2022,2022,9,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Montgomery,Binny's,Montgomery,0,11/16/2022,2022,11,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,11/16/2022,2022,11,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,11/16/2022,2022,11,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,11/16/2022,2022,11,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,12/28/2022,2022,12,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Binny's Montgomery,Binny's,Montgomery,0,12/28/2022,2022,12,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,10,$4.89,48.9
Binny's Montgomery,Binny's,Montgomery,0,12/28/2022,2022,12,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Binny's Montgomery,Binny's,Montgomery,0,12/28/2022,2022,12,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Binny's Montgomery,Binny's,Montgomery,0,01/18/2023,2023,1,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,11,$3.49,38.39
Binny's Montgomery,Binny's,Montgomery,0,01/18/2023,2023,1,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,01/18/2023,2023,1,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Binny's Montgomery,Binny's,Montgomery,0,01/18/2023,2023,1,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,02/22/2023,2023,2,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,7,$3.49,24.43
Binny's Montgomery,Binny's,Montgomery,0,02/22/2023,2023,2,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,02/22/2023,2023,2,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,0,$8.39,0
Binny's Montgomery,Binny's,Montgomery,0,02/22/2023,2023,2,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,0,$12.59,0
Binny's Montgomery,Binny's,Montgomery,0,04/05/2023,2023,4,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Binny's Montgomery,Binny's,Montgomery,0,04/05/2023,2023,4,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,9,$4.89,44.01
Binny's Montgomery,Binny's,Montgomery,0,04/05/2023,2023,4,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,7,$8.39,58.73
Binny's Montgomery,Binny's,Montgomery,0,04/05/2023,2023,4,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,05/10/2023,2023,5,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,05/10/2023,2023,5,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Binny's Montgomery,Binny's,Montgomery,0,05/10/2023,2023,5,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,05/10/2023,2023,5,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,6,$12.59,75.54
Binny's Montgomery,Binny's,Montgomery,0,06/14/2023,2023,6,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,11,$3.49,38.39
Binny's Montgomery,Binny's,Montgomery,0,06/14/2023,2023,6,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,14,$4.89,68.46
Binny's Montgomery,Binny's,Montgomery,0,06/14/2023,2023,6,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,16,$8.39,134.24
Binny's Montgomery,Binny's,Montgomery,0,06/14/2023,2023,6,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,14,$12.59,176.26
Binny's Montgomery,Binny's,Montgomery,0,07/12/2023,2023,7,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,2,$3.49,6.98
Binny's Montgomery,Binny's,Montgomery,0,07/12/2023,2023,7,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,8,$4.89,39.12
Binny's Montgomery,Binny's,Montgomery,0,07/12/2023,2023,7,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,6,$8.39,50.34
Binny's Montgomery,Binny's,Montgomery,0,07/12/2023,2023,7,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Montgomery,Binny's,Montgomery,0,08/16/2023,2023,8,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,6,$3.49,20.94
Binny's Montgomery,Binny's,Montgomery,0,08/16/2023,2023,8,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Binny's Montgomery,Binny's,Montgomery,0,08/16/2023,2023,8,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,7,$8.39,58.73
Binny's Montgomery,Binny's,Montgomery,0,08/16/2023,2023,8,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Montgomery,Binny's,Montgomery,0,10/18/2023,2023,10,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,10/18/2023,2023,10,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,10/18/2023,2023,10,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,9,$8.39,75.51
Binny's Montgomery,Binny's,Montgomery,0,10/18/2023,2023,10,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,10,$3.49,34.9
Binny's Montgomery,Binny's,Montgomery,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,7,$4.89,34.23
Binny's Montgomery,Binny's,Montgomery,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Binny's Montgomery,Binny's,Montgomery,0,11/20/2023,2023,11,2,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,7,$12.59,88.13
Binny's Montgomery,Binny's,Montgomery,0,12/06/2023,2023,12,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,7,$3.49,24.43
Binny's Montgomery,Binny's,Montgomery,0,12/06/2023,2023,12,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,11,$4.89,53.79
Binny's Montgomery,Binny's,Montgomery,0,12/06/2023,2023,12,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Binny's Montgomery,Binny's,Montgomery,0,12/06/2023,2023,12,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,8,$8.39,67.12
Binny's Montgomery,Binny's,Montgomery,0,12/27/2023,2023,12,4,"1 - Retail:The Quari Value Pack - 2.5"" Spheres",Quari Value Pack Spheres,--,8,$12.59,100.72
Binny's Montgomery,Binny's,Montgomery,0,09/20/2023,2023,9,4,"1 - Retail:The Quari Trial Pack - 1.8"" Cubes",Quari Trial Pack Cubes,--,12,$3.49,41.88
Binny's Montgomery,Binny's,Montgomery,0,09/20/2023,2023,9,4,"1 - Retail:The Quari Trial Pack - 2.5"" Spheres",Quari Trial Pack Spheres,--,12,$4.89,58.68
Binny's Montgomery,Binny's,Montgomery,0,09/20/2023,2023,9,4,"1 - Retail:The Quari Value Pack - 1.8"" Cubes",Quari Value Pack Cubes,--,1,$8.39,8.39
